TICKER	NAME	EXCHANGE
IFSM	iShares FTSE Developed Small Cap ex+AC0-North America Index Fund	NASDAQ
IFAS	iShares FTSE EPRA/NAREIT Asia Index Fund	NASDAQ
IFEU	iShares FTSE EPRA/NAREIT Europe Index Fund	NASDAQ
IFGL	iShares FTSE EPRA/NAREIT Global Real Estate ex+AC0-U.S. Index Fund	NASDAQ
IFNA	iShares FTSE EPRA/NAREIT North America Index Fund	NASDAQ
SOXX	iShares Goldman Sachs Semiconductor Index Fund	NASDAQ
INDY	iShares India 50 ETF	NASDAQ
AXFN	iShares MSCI ACWI ex US Financials Sector Index Fund	NASDAQ
ACWX	iShares MSCI ACWI ex US Index Fund	NASDAQ
ACWI	iShares MSCI ACWI Index Fund	NASDAQ
AAXJ	iShares MSCI All Country Asia ex Japan Index Fund	NASDAQ
EMFN	iShares MSCI Emerging Markets Financials Sector Index Fund	NASDAQ
EMMT	iShares MSCI Emerging Markets Materials Sector Index Fund	NASDAQ
EUFN	iShares MSCI Europe Financials Sector Index Fund	NASDAQ
FEFN	iShares MSCI Far East Financials Sector Index Fund	NASDAQ
IBB	iShares NASDAQ Biotechnology Index Fund	NASDAQ
EMIF	iShares S+ACY-P Emerging Markets Infrastructure Index Fund	NASDAQ
ICLN	iShares S+ACY-P Global Clean Energy Index Fund	NASDAQ
NUCL	iShares S+ACY-P Global Nuclear Index Fund	NASDAQ
WOOD	iShares S+ACY-P Global Timber +ACY-Forestry Index Fund	NASDAQ
ISHG	iShares S+ACY-P/Citigroup 1+AC0-3 Year International Treasury Bond Fun	NASDAQ
IGOV	iShares S+ACY-P/Citigroup International Treasury Bond Fund	NASDAQ
GNMA	iShares Trust iShares Barclays GNMA Bond Fund	NASDAQ
AXJS	iShares Trust iShares MSCI All Country Asia ex Japan Small Cap	NASDAQ
AAIT	iShares Trust iShares MSCI All Country Asia Information Techno	NASDAQ
EEML	iShares Trust iShares MSCI Emerging Markets Latin America Inde	NASDAQ
EEMA	iShares	NASDAQ
EMDI	iShares	NASDAQ
EEME	iShares	NASDAQ
EMEY	iShares	NASDAQ
EGRW	iShares	NASDAQ
EVAL	iShares	NASDAQ
ISIS	Isis Pharmaceuticals	NASDAQ
ISLE	Isle of Capri Casinos	NASDAQ
ISRL	Isramco	NASDAQ
ITRI	Itron	NASDAQ
ITRN	Ituran Location and Control Ltd.	NASDAQ
IVAN	Ivanhoe Energy	NASDAQ
XXIA	Ixia	NASDAQ
IXYS	IXYS Corporation	NASDAQ
JJSF	J +ACY- J Snack Foods Corp.	NASDAQ
MAYS	J. W. Mays	NASDAQ
JBHT	J.B. Hunt Transport Services	NASDAQ
JCOM	j2 Global	NASDAQ
JASO	JA Solar Holdings	NASDAQ
JKHY	Jack Henry +ACY- Associates	NASDAQ
JACK	Jack In The Box Inc.	NASDAQ
JXSB	Jacksonville Bancorp Inc.	NASDAQ
JAXB	Jacksonville Bancorp	NASDAQ
JAKK	JAKKS Pacific	NASDAQ
JMBA	Jamba	NASDAQ
JRCC	James River Coal Company	NASDAQ
JAZZ	Jazz Pharmaceuticals plc	NASDAQ
JDSU	JDS Uniphase Corporation	NASDAQ
JFBI	Jefferson Bancshares	NASDAQ
JBLU	JetBlue Airways Corporation	NASDAQ
JCTCF	Jewett+AC0-Cameron Trading Company	NASDAQ
DATE	Jiayuan.com International Ltd.	NASDAQ
JST	Jinpan International Limited	NASDAQ
JIVE	Jive Software	NASDAQ
JOEZ	Joe+ACYAIw-39	NASDAQ
JBSS	John B. Sanfilippo +ACY- Son	NASDAQ
JOUT	Johnson Outdoors Inc.	NASDAQ
JOSB	Jos. A. Bank Clothiers	NASDAQ
TAX	JTH Holding Inc. D/B/A Liberty Tax Service	NASDAQ
KALU	Kaiser Aluminum Corporation	NASDAQ
KBIO	KaloBios Pharmaceuticals	NASDAQ
KMDA	Kamada Ltd.	NASDAQ
KNDI	Kandi Technologies Group	NASDAQ
KCLI	Kansas City Life Insurance Company	NASDAQ
KCAP	KCAP Financial	NASDAQ
KRNY	Kearny Financial	NASDAQ
KIPO	Keating Capital	NASDAQ
KELYA	Kelly Services	NASDAQ
KELYB	Kelly Services	NASDAQ
KFFB	Kentucky First Federal Bancorp	NASDAQ
KERX	Keryx Biopharmaceuticals	NASDAQ
KEQU	Kewaunee Scientific Corporation	NASDAQ
KTEC	Key Technology	NASDAQ
KTCC	Key Tronic Corporation	NASDAQ
KEYN	Keynote Systems	NASDAQ
KFRC	Kforce	NASDAQ
KBALB	Kimball International	NASDAQ
KGJI	Kingold Jewelry Inc.	NASDAQ
KINS	Kingstone Companies	NASDAQ
KONE	Kingtone Wirelessinfo Solution Holding Ltd	NASDAQ
KIOR	KiOR	NASDAQ
KIPS	Kips Bay Medical	NASDAQ
KIRK	Kirkland+ACYAIw-39	NASDAQ
KLAC	KLA+AC0-Tencor Corporation	NASDAQ
VLCCF	Knightsbridge Tankers Limited	NASDAQ
KONA	Kona Grill	NASDAQ
KONG	KongZhong Corporation	NASDAQ
KOPN	Kopin Corporation	NASDAQ
KOSS	Koss Corporation	NASDAQ
KRFT	Kraft Foods Group	NASDAQ
KTOS	Kratos Defense +ACY- Security Solutions	NASDAQ
KUTV	Ku6 Media Co.	NASDAQ
KLIC	Kulicke and Soffa Industries	NASDAQ
KVHI	KVH Industries	NASDAQ
KYTH	Kythera Biopharmaceuticals	NASDAQ
LLEN	L+ACY-L Energy	NASDAQ
FSTR	L.B. Foster Company	NASDAQ
LSBK	Lake Shore Bancorp	NASDAQ
LBAI	Lakeland Bancorp	NASDAQ
LKFN	Lakeland Financial Corporation	NASDAQ
LAKE	Lakeland Industries	NASDAQ
LACO	Lakes Entertainment	NASDAQ
LRCX	Lam Research Corporation	NASDAQ
LAMR	Lamar Advertising Company	NASDAQ
LANC	Lancaster Colony Corporation	NASDAQ
LNDC	Landec Corporation	NASDAQ
LARK	Landmark Bancorp Inc.	NASDAQ
LSTR	Landstar System	NASDAQ
LTRX	Lantronix	NASDAQ
LPSB	LaPorte Bancorp	NASDAQ
LSCC	Lattice Semiconductor Corporation	NASDAQ
LAWS	Lawson Products	NASDAQ
LAYN	Layne Christensen Company	NASDAQ
LCAV	LCA+AC0-Vision Inc.	NASDAQ
LCNB	LCNB Corporation	NASDAQ
GAGA	Le Gaga Holdings Limited	NASDAQ
LBIX	Leading Brands Inc	NASDAQ
LEAP	Leap Wireless International	NASDAQ
LTRE	Learning Tree International	NASDAQ
LGCY	Legacy Reserves LP	NASDAQ
LMAT	LeMaitre Vascular	NASDAQ
LXRX	Lexicon Pharmaceuticals	NASDAQ
LHCG	LHC Group	NASDAQ
LBTYA	Liberty Global plc	NASDAQ
LBTYB	Liberty Global plc	NASDAQ
LBTYK	Liberty Global plc	NASDAQ
LINTA	Liberty Interactive Corporation	NASDAQ
LINTB	Liberty Interactive Corporation	NASDAQ
LVNTA	Liberty Interactive Corporation	NASDAQ
LVNTB	Liberty Interactive Corporation	NASDAQ
LMCA	Liberty Media Corporation	NASDAQ
LMCB	Liberty Media Corporation	NASDAQ
LPHI	Life Partners Holdings Inc	NASDAQ
LIFE	Life Technologies Corporation	NASDAQ
LPNT	LifePoint Hospitals	NASDAQ
LCUT	Lifetime Brands	NASDAQ
LFVN	Lifevantage Corporation	NASDAQ
LWAY	Lifeway Foods	NASDAQ
LGND	Ligand Pharmaceuticals Incorporated	NASDAQ
LTBR	Lightbridge Corporation	NASDAQ
LPTH	LightPath Technologies	NASDAQ
LIWA	Lihua International	NASDAQ
LIME	Lime Energy Co.	NASDAQ
LLNW	Limelight Networks	NASDAQ
LMNR	Limoneira Co	NASDAQ
LINC	Lincoln Educational Services Corporation	NASDAQ
LECO	Lincoln Electric Holdings	NASDAQ
LLTC	Linear Technology Corporation	NASDAQ
LTON	Linktone Ltd.	NASDAQ
LNCO	Linn Co	NASDAQ
LINE	Linn Energy	NASDAQ
LIOX	Lionbridge Technologies	NASDAQ
LPDX	LipoScience	NASDAQ
LQDT	Liquidity Services	NASDAQ
LFUS	Littelfuse	NASDAQ
LIVE	LiveDeal	NASDAQ
LPSN	LivePerson	NASDAQ
JADE	LJ International	NASDAQ
LKQ	LKQ Corporation	NASDAQ
LMIA	LMI Aerospace	NASDAQ
LNBB	LNB Bancorp	NASDAQ
LOCM	Local Corporation	NASDAQ
LOGI	Logitech International S.A.	NASDAQ
LOGM	LogMein	NASDAQ
LOJN	LoJack Corporation	NASDAQ
LOOK	LookSmart	NASDAQ
LORL	Loral Space and Communications	NASDAQ
LABC	Louisiana Bancorp	NASDAQ
LPTN	Lpath	NASDAQ
LPLA	LPL Financial Holdings Inc.	NASDAQ
LRAD	LRAD Corporation	NASDAQ
LSBI	LSB Financial Corp.	NASDAQ
LSI	LSI Corporation	NASDAQ
LYTS	LSI Industries Inc.	NASDAQ
LTXC	LTX+AC0-Credence Corporation	NASDAQ
LUFK	Lufkin Industries	NASDAQ
LULU	lululemon athletica inc.	NASDAQ
LMNX	Luminex Corporation	NASDAQ
LMOS	Lumos Networks Corp.	NASDAQ
LUNA	Luna Innovations Incorporated	NASDAQ
MBTF	M B T Financial Corp	NASDAQ
MTSI	M/A+AC0-COM Technology Solutions Holdings	NASDAQ
MCBC	Macatawa Bank Corporation	NASDAQ
MFNC	Mackinac Financial Corporation	NASDAQ
MCBK	Madison County Financial	NASDAQ
MAGS	Magal Security Systems Ltd.	NASDAQ
MGLN	Magellan Health Services	NASDAQ
MPET	Magellan Petroleum Corporation	NASDAQ
MGIC	Magic Software Enterprises Ltd.	NASDAQ
CALL	magicJack VocalTec Ltd	NASDAQ
MNGA	MagneGas Corporation	NASDAQ
MAG	Magnetek	NASDAQ
MGYR	Magyar Bancorp	NASDAQ
MHLD	Maiden Holdings	NASDAQ
MSFG	MainSource Financial Group	NASDAQ
COOL	Majesco Entertainment Company	NASDAQ
MMYT	MakeMyTrip Limited	NASDAQ
MAKO	MAKO Surgical Corp.	NASDAQ
MLVF	Malvern Bancorp	NASDAQ
MAMS	MAM Software Group	NASDAQ
MNDL	Mandalay Digital Group	NASDAQ
MANH	Manhattan Associates	NASDAQ
LOAN	Manhattan Bridge Capital	NASDAQ
MNTX	Manitex International	NASDAQ
MTEX	Mannatech	NASDAQ
MNKD	MannKind Corporation	NASDAQ
MANT	ManTech International Corporation	NASDAQ
MCHX	Marchex	NASDAQ
MARPS	Marine Petroleum Trust	NASDAQ
LEDR	Market Leader	NASDAQ
MKTX	MarketAxess Holdings	NASDAQ
MKTO	Marketo	NASDAQ
MRLN	Marlin Business Services Corp.	NASDAQ
MRTN	Marten Transport	NASDAQ
MMLP	Martin Midstream Partners L.P.	NASDAQ
MRVL	Marvell Technology Group Ltd.	NASDAQ
MASI	Masimo Corporation	NASDAQ
MASC	Material Sciences Corporation	NASDAQ
MTRX	Matrix Service Company	NASDAQ
MAT	Mattel	NASDAQ
MATR	Mattersight Corporation	NASDAQ
MATW	Matthews International Corporation	NASDAQ
MFRM	Mattress Firm Holding Corp.	NASDAQ
MTSN	Mattson Technology	NASDAQ
MXIM	Maxim Integrated Products	NASDAQ
MXWL	Maxwell Technologies	NASDAQ
MAXY	Maxygen	NASDAQ
MFLR	Mayflower Bancorp	NASDAQ
MZOR	Mazor Robotics Ltd.	NASDAQ
MBFI	MB Financial Inc.	NASDAQ
MCGC	MCG Capital Corporation	NASDAQ
MGRC	McGrath RentCorp	NASDAQ
MDCA	MDC Partners Inc.	NASDAQ
MEAD	Meade Instruments Corp.	NASDAQ
MEAS	Measurement Specialties	NASDAQ
MCOX	Mecox Lane Limited	NASDAQ
TAXI	Medallion Financial Corp.	NASDAQ
MDAS	MedAssets	NASDAQ
MBIS	Mediabistro Inc.	NASDAQ
MDCI	Medical Action Industries Inc.	NASDAQ
MNOV	MediciNova	NASDAQ
MDSO	Medidata Solutions	NASDAQ
MDVN	Medivation	NASDAQ
MEIP	MEI Pharma	NASDAQ
MELA	MELA Sciences	NASDAQ
MPEL	Melco Crown Entertainment Limited	NASDAQ
MLNX	Mellanox Technologies	NASDAQ
MEMP	Memorial Production Partners LP	NASDAQ
MEMS	MEMSIC	NASDAQ
MENT	Mentor Graphics Corporation	NASDAQ
MTSL	MER Telemanagement Solutions Ltd.	NASDAQ
MELI	MercadoLibre	NASDAQ
MBWM	Mercantile Bank Corporation	NASDAQ
MERC	Mercer International Inc.	NASDAQ
MBVT	Merchants Bancshares	NASDAQ
MRCY	Mercury Systems Inc	NASDAQ
MRGE	Merge Healthcare Incorporated.	NASDAQ
VIVO	Meridian Bioscience Inc.	NASDAQ
EBSB	Meridian Interstate Bancorp	NASDAQ
MMSI	Merit Medical Systems	NASDAQ
MACK	Merrimack Pharmaceuticals	NASDAQ
MERU	Meru Networks	NASDAQ
MSLI	Merus Labs International Inc.	NASDAQ
MLAB	Mesa Laboratories	NASDAQ
CASH	Meta Financial Group	NASDAQ
MBLX	Metabolix	NASDAQ
MEOH	Methanex Corporation	NASDAQ
MEIL	METHES ENERGIES INTERNATIONAL LTD	NASDAQ
MEILW	METHES ENERGIES INTERNATIONAL LTD	NASDAQ
MEILZ	METHES ENERGIES INTERNATIONAL LTD	NASDAQ
METR	Metro Bancorp	NASDAQ
MCBI	MetroCorp Bancshares	NASDAQ
MFRI	MFRI	NASDAQ
MGCD	MGC Diagnostics Corporation	NASDAQ
MGEE	MGE Energy Inc.	NASDAQ
MGPI	MGP Ingredients	NASDAQ
MCRL	Micrel	NASDAQ
MCHP	Microchip Technology Incorporated	NASDAQ
MFI	MicroFinancial Incorporated	NASDAQ
MU	Micron Technology	NASDAQ
MICT	Micronet Enertec Technologies	NASDAQ
MICTW	Micronet Enertec Technologies	NASDAQ
MCRS	MICROS Systems	NASDAQ
MSCC	Microsemi Corporation	NASDAQ
MSFT	Microsoft Corporation	NASDAQ
MSTR	MicroStrategy Incorporated	NASDAQ
MVIS	Microvision	NASDAQ
MVISW	Microvision	NASDAQ
MPB	Mid Penn Bancorp	NASDAQ
MCEP	Mid+AC0-Con Energy Partners	NASDAQ
MBRG	Middleburg Financial Corporation	NASDAQ
MSEX	Middlesex Water Company	NASDAQ
MOFG	MidWestOne Financial Group	NASDAQ
MDXG	MiMedx Group	NASDAQ
MNDO	MIND C.T.I. Ltd.	NASDAQ
MSPD	Mindspeed Technologies	NASDAQ
MSON	MISONIX	NASDAQ
MIND	Mitcham Industries	NASDAQ
MITK	Mitek Systems	NASDAQ
MITL	Mitel Networks Corporation	NASDAQ
MKSI	MKS Instruments	NASDAQ
MINI	Mobile Mini	NASDAQ
MOCO	MOCON	NASDAQ
MPAC	MOD+AC0-PAC CORP.	NASDAQ
MLNK	ModusLink Global Solutions	NASDAQ
MOLX	Molex Incorporated	NASDAQ
MOLXA	Molex Incorporated	NASDAQ
MNTA	Momenta Pharmaceuticals	NASDAQ
MCRI	Monarch Casino +ACY- Resort	NASDAQ
MNRK	Monarch Financial Holdings	NASDAQ
MDLZ	Mondelez International	NASDAQ
MGI	Moneygram International	NASDAQ
MPWR	Monolithic Power Systems	NASDAQ
TYPE	Monotype Imaging Holdings Inc.	NASDAQ
MNRO	Monro Muffler Brake	NASDAQ
MRCC	Monroe Capital Corporation	NASDAQ
MNST	Monster Beverage Corporation	NASDAQ
MHGC	Morgans Hotel Group Co.	NASDAQ
MORN	Morningstar	NASDAQ
MOSY	MoSys	NASDAQ
MPAA	Motorcar Parts of America	NASDAQ
MOVE	Move	NASDAQ
MSBF	MSB Financial Corp.	NASDAQ
MNTG	MTR Gaming Group	NASDAQ
MTSC	MTS Systems Corporation	NASDAQ
MBND	Multiband Corporation	NASDAQ
LABL	Multi+AC0-Color Corporation	NASDAQ
MFLX	Multi+AC0-Fineline Electronix	NASDAQ
MGAM	Multimedia Games Holding Company	NASDAQ
MFSF	MutualFirst Financial Inc.	NASDAQ
MWIV	MWI Veterinary Supply	NASDAQ
MYL	Mylan Inc.	NASDAQ
MYRG	MYR Group	NASDAQ
MYGN	Myriad Genetics	NASDAQ
NANO	Nanometrics Incorporated	NASDAQ
NSPH	Nanosphere	NASDAQ
NSSC	NAPCO Security Technologies	NASDAQ
NASB	NASB Financial Inc.	NASDAQ
QQQX	NASDAQ Premium Income and Growth Fund Inc.	NASDAQ
NAFC	Nash+AC0-Finch Company	NASDAQ
NATH	Nathan+ACYAIw-39	NASDAQ
NAUH	National American University Holdings	NASDAQ
NKSH	National Bankshares	NASDAQ
FIZZ	National Beverage Corp.	NASDAQ
NCMI	National CineMedia	NASDAQ
NATI	National Instruments Corporation	NASDAQ
NATL	National Interstate Corporation	NASDAQ
NPBC	National Penn Bancshares	NASDAQ
NRCIA	National Research Corporation	NASDAQ
NRCIB	National Research Corporation	NASDAQ
NSEC	National Security Group	NASDAQ
NTSC	National Technical Systems	NASDAQ
NWLI	National Western Life Insurance Company	NASDAQ
NAII	Natural Alternatives International	NASDAQ
NATR	Nature+ACYAIw-39	NASDAQ
BABY	Natus Medical Incorporated	NASDAQ
NVSL	Naugatuck Valley Financial Corporation	NASDAQ
NAVR	Navarre Corporation	NASDAQ
NBTF	NB+ACY-T FINANCIAL GROUP INC	NASDAQ
NBTB	NBT Bancorp Inc.	NASDAQ
NCIT	NCI	NASDAQ
NKTR	Nektar Therapeutics	NASDAQ
NEOG	Neogen Corporation	NASDAQ
NEO	NeoGenomics	NASDAQ
NEON	Neonode Inc.	NASDAQ
NEPT	Neptune Technologies +ACY- Bioresources Inc	NASDAQ
UEPS	Net 1 UEPS Technologies	NASDAQ
NETE	Net Element International	NASDAQ
NETC	NET Servicos de Comunicacao S.A.	NASDAQ
NTAP	NetApp	NASDAQ
NTES	NetEase	NASDAQ
NFLX	Netflix	NASDAQ
NTGR	NETGEAR	NASDAQ
NLST	Netlist	NASDAQ
NTCT	NetScout Systems	NASDAQ
NTWK	NetSol Technologies Inc.	NASDAQ
NTSP	NetSpend Holdings	NASDAQ
NBIX	Neurocrine Biosciences	NASDAQ
NURO	NeuroMetrix	NASDAQ
IQNT	Neutral Tandem	NASDAQ
NCBC	New Century Bancorp	NASDAQ
NHTB	New Hampshire Thrift Bancshares	NASDAQ
NYMT	New York Mortgage Trust	NASDAQ
NYMTP	New York Mortgage Trust	NASDAQ
NBBC	NewBridge Bancorp	NASDAQ
NEWL	NewLead Holdings Ltd.	NASDAQ
NLNK	NewLink Genetics Corporation	NASDAQ
NFSB	Newport Bancorp	NASDAQ
NEWP	Newport Corporation	NASDAQ
FOXAV	News Corporation	NASDAQ
FOXVV	News Corporation	NASDAQ
NWS	News Corporation	NASDAQ
NWSA	News Corporation	NASDAQ
NWSAV	News Corporation	NASDAQ
NWSVV	News Corporation	NASDAQ
NEWS	NewStar Financial	NASDAQ
NEWT	Newtek Business Services Inc.	NASDAQ
NXST	Nexstar Broadcasting Group	NASDAQ
NFEC	NF Energy Saving Corporation	NASDAQ
NGPC	NGP Capital Resources Company	NASDAQ
EGOV	NIC Inc.	NASDAQ
NICE	NICE+AC0-Systems Limited	NASDAQ
NICK	Nicholas Financial	NASDAQ
NIHD	NII Holdings	NASDAQ
NINE	Ninetowns Internet Technology Group Company Limited	NASDAQ
NNBR	NN	NASDAQ
NDSN	Nordson Corporation	NASDAQ
NSYS	Nortech Systems Incorporated	NASDAQ
NTK	Nortek Inc.	NASDAQ
NOVB	North Valley Bancorp	NASDAQ
NBN	Northeast Bancorp	NASDAQ
NECB	Northeast Community Bancorp	NASDAQ
NTIC	Northern Technologies International Corporation	NASDAQ
NTRS	Northern Trust Corporation	NASDAQ
NFBK	Northfield Bancorp	NASDAQ
NRIM	Northrim BanCorp Inc	NASDAQ
NWBI	Northwest Bancshares	NASDAQ
NWBO	Northwest Biotherapeutics	NASDAQ
NWBOW	Northwest Biotherapeutics	NASDAQ
NWPX	Northwest Pipe Company	NASDAQ
NCLH	Norwegian Cruise Line Holdings Ltd.	NASDAQ
NWFL	Norwood Financial Corp.	NASDAQ
NVMI	Nova Measuring Instruments Ltd.	NASDAQ
NVDQ	Novadaq Technologies Inc	NASDAQ
NVTL	Novatel Wireless	NASDAQ
NVAX	Novavax	NASDAQ
NVGN	Novogen Limited	NASDAQ
NPSP	NPS Pharmaceuticals	NASDAQ
NTLS	NTELOS Holdings Corp.	NASDAQ
NUAN	Nuance Communications	NASDAQ
NMRX	Numerex Corp.	NASDAQ
PATH	NuPathe Inc.	NASDAQ
NUTR	Nutraceutical International Corporation	NASDAQ
NTRI	NutriSystem Inc	NASDAQ
NUVA	NuVasive	NASDAQ
NVEEU	NV5 Holdings	NASDAQ
NVEC	NVE Corporation	NASDAQ
NVDA	NVIDIA Corporation	NASDAQ
NXPI	NXP Semiconductors N.V.	NASDAQ
NXTM	NxStage Medical	NASDAQ
NYMX	Nymox Pharmaceutical Corporation	NASDAQ
OIIM	O2Micro International Limited	NASDAQ
BKOR	Oak Ridge Financial Services	NASDAQ
OVLY	Oak Valley Bancorp (CA)	NASDAQ
OBAF	OBA Financial Services	NASDAQ
OBCI	Ocean Bio+AC0-Chem	NASDAQ
OPTT	Ocean Power Technologies	NASDAQ
ORIG	Ocean Rig UDW Inc.	NASDAQ
OSHC	Ocean Shore Holding Co.	NASDAQ
OCFC	OceanFirst Financial Corp.	NASDAQ
OCLR	Oclaro	NASDAQ
OFED	Oconee Federal Financial Corp.	NASDAQ
OCLS	Oculus Innovative Sciences	NASDAQ
OCZ	OCZ Technology Group Inc	NASDAQ
OMEX	Odyssey Marine Exploration	NASDAQ
OPAY	Official Payments Holdings	NASDAQ
OFS	OFS Capital Corporation	NASDAQ
OVBC	Ohio Valley Banc Corp.	NASDAQ
OHRP	Ohr Pharmaceuticals	NASDAQ
ODFL	Old Dominion Freight Line	NASDAQ
OLBK	Old Line Bancshares	NASDAQ
OPOF	Old Point Financial Corporation	NASDAQ
OSBC	Old Second Bancorp	NASDAQ
OSBCP	Old Second Bancorp	NASDAQ
ZEUS	Olympic Steel	NASDAQ
OFLX	Omega Flex	NASDAQ
OMER	Omeros Corporation	NASDAQ
OABC	OmniAmerican Bancorp	NASDAQ
OMCL	Omnicell	NASDAQ
OVTI	OmniVision Technologies	NASDAQ
OMTH	Omthera Pharmaceuticals	NASDAQ
ONNN	ON Semiconductor Corporation	NASDAQ
OTIV	On Track Innovations Ltd	NASDAQ
OGXI	OncoGenex Pharmaceuticals Inc.	NASDAQ
ONCY	Oncolytics Biotech	NASDAQ
ONTY	Oncothyreon Inc.	NASDAQ
ONFC	Oneida Financial Corp.	NASDAQ
ONVI	Onvia	NASDAQ
ONXX	ONYX Pharmaceuticals	NASDAQ
OTEX	Open Text Corporation	NASDAQ
OPEN	OpenTable	NASDAQ
OPXA	Opexa Therapeutics	NASDAQ
OPLK	Oplink Communications	NASDAQ
OBAS	Optibase Ltd.	NASDAQ
OCC	Optical Cable Corporation	NASDAQ
OPTR	Optimer Pharmaceuticals	NASDAQ
OPHC	OptimumBank Holdings	NASDAQ
ORCL	Oracle Corporation	NASDAQ
ORMP	Oramed Pharmaceuticals Inc.	NASDAQ
OSUR	OraSure Technologies	NASDAQ
ORBC	ORBCOMM Inc.	NASDAQ
ORBT	Orbit International Corporation	NASDAQ
ORBK	Orbotech Ltd.	NASDAQ
OSH	Orchard Supply Hardware Stores Corporation	NASDAQ
ORLY	O+ACYAIw-39	NASDAQ
OREX	Orexigen Therapeutics	NASDAQ
SEED	Origin Agritech Limited	NASDAQ
ORIT	Oritani Financial Corp.	NASDAQ
ORRF	Orrstown Financial Services Inc	NASDAQ
OFIX	Orthofix International N.V.	NASDAQ
OSIS	OSI Systems	NASDAQ
OSIR	Osiris Therapeutics	NASDAQ
OSN	Ossen Innovation Co.	NASDAQ
OTEL	Otelco Inc.	NASDAQ
OTTR	Otter Tail Corporation	NASDAQ
OVAS	Ovascience Inc.	NASDAQ
OVRL	Overland Storage	NASDAQ
OSTK	Overstock.com	NASDAQ
OXLC	Oxford Lane Capital Corp.	NASDAQ
OXLCP	Oxford Lane Capital Corp.	NASDAQ
OXGN	OXiGENE	NASDAQ
OXBT	Oxygen Biotherapeutics	NASDAQ
PFIN	P +ACY- F Industries	NASDAQ
PTSI	P.A.M. Transportation Services	NASDAQ
PCAR	PACCAR Inc.	NASDAQ
PACR	Pacer International	NASDAQ
PACB	Pacific Biosciences of California	NASDAQ
PCBK	Pacific Continental Corporation (Ore)	NASDAQ
PEIX	Pacific Ethanol	NASDAQ
PMBC	Pacific Mercantile Bancorp	NASDAQ
PPBI	Pacific Premier Bancorp Inc	NASDAQ
PSUN	Pacific Sunwear of California	NASDAQ
PCRX	Pacira Pharmaceuticals	NASDAQ
PACT          	Pactera Technology International Ltd	NASDAQ
PACW	PacWest Bancorp	NASDAQ
PTIE	Pain Therapeutics	NASDAQ
PLMT	Palmetto Bancshares	NASDAQ
PMTI	Palomar Medical Technologies	NASDAQ
PAAS	Pan American Silver Corp.	NASDAQ
PNRA	Panera Bread Company	NASDAQ
PZZA	Papa John+ACYAIw-39	NASDAQ
PRGN	Paragon Shipping Inc.	NASDAQ
PAMT	Parametric Sound Corp.	NASDAQ
PRXL	PAREXEL International Corporation	NASDAQ
PSTB	Park Sterling Corporation	NASDAQ
PKBK	Parke Bancorp	NASDAQ
PRKR	ParkerVision	NASDAQ
PKOH	Park+AC0-Ohio Holdings Corp.	NASDAQ
PTNR	Partner Communications Company Ltd.	NASDAQ
PBHC	Pathfinder Bancorp	NASDAQ
PATK	Patrick Industries	NASDAQ
PNBK	Patriot National Bancorp Inc.	NASDAQ
PATR	Patriot Transportation Holding	NASDAQ
PDCO	Patterson Companies	NASDAQ
PTEN	Patterson+AC0-UTI Energy	NASDAQ
PLCC	Paulson Capital Corp.	NASDAQ
PAYX	Paychex	NASDAQ
PCCC	PC Connection	NASDAQ
PCMI	PCM	NASDAQ
PCTI	PC+AC0-Tel	NASDAQ
PDCE	PDC Energy	NASDAQ
PDFS	PDF Solutions	NASDAQ
PDII	PDI	NASDAQ
PDLI	PDL BioPharma	NASDAQ
PGC	Peapack+AC0-Gladstone Financial Corporation	NASDAQ
PRLS	Peerless Systems Corporation	NASDAQ
PEGA	Pegasystems Inc.	NASDAQ
PCO	Pendrell Corporation	NASDAQ
PENX	Penford Corporation	NASDAQ
PENN	Penn National Gaming	NASDAQ
PFLT	PennantPark Floating Rate Capital Ltd.	NASDAQ
PNNT	PennantPark Investment Corporation	NASDAQ
PWOD	Penns Woods Bancorp	NASDAQ
PEBO	Peoples Bancorp Inc.	NASDAQ
PEBK	Peoples Bancorp of North Carolina	NASDAQ
PEOP	Peoples Federal Bancshares	NASDAQ
PFBX	Peoples Financial Corporation	NASDAQ
PBCT	People+ACYAIw-39	NASDAQ
PRCP	Perceptron	NASDAQ
PPHM	Peregrine Pharmaceuticals Inc.	NASDAQ
PSMI	Peregrine Semiconductor Corp.	NASDAQ
PWRD	Perfect World Co.	NASDAQ
PRFT	Perficient	NASDAQ
PTIX	Performance Technologies	NASDAQ
PFMT	Performant Financial Corporation	NASDAQ
PERF	Perfumania Holdings	NASDAQ
PSEM	Pericom Semiconductor Corporation	NASDAQ
PERI	Perion Network Ltd	NASDAQ
PESI	Perma+AC0-Fix Environmental Services	NASDAQ
PTX	Pernix Therapeutics Holdings	NASDAQ
PERY	Perry Ellis International Inc.	NASDAQ
PETS	PetMed Express	NASDAQ
PETM	PetSmart	NASDAQ
PFSW	PFSweb	NASDAQ
PGTI	PGT	NASDAQ
PCYC	Pharmacyclics	NASDAQ
ANTP	PHAZAR CORP	NASDAQ
PHII	PHI	NASDAQ
PHIIK	PHI	NASDAQ
PHMD	PhotoMedex	NASDAQ
PLAB	Photronics	NASDAQ
PICO	PICO Holdings Inc.	NASDAQ
PPC	Pilgrim+ACYAIw-39	NASDAQ
PME	Pingtan Marine Enterprise Ltd.	NASDAQ
